episode_index,task_index,jerk_score_ep,act_state_agree,act_lag,act_lag_gain,goal_dist,z_jerk,z_agree,z_goal,flag_noise,flag_misaligned,flag_label,truth
858,23,0.10955357,0.9697719,1,0.0058070193,0.005824566,-0.02416214533150196,0.6006273,-0.992580771446228,False,False,False,clean
859,26,0.122344226,0.97824466,1,0.0124624325,0.015718162,0.9209181070327759,0.8479624,0.7746766209602356,False,False,False,label_swap
860,24,0.097717084,0.96370065,1,0.0056849727,0.005851507,-0.862697958946228,0.4233957,-0.9307422637939453,False,False,False,clean
861,27,0.103734426,0.96269584,1,0.00019213084,0.010898352,-0.41309455037117004,0.39406326,0.10442224889993668,False,False,False,clean
862,22,0.1299444,0.9348626,1,0.004058072,0.010591745,0.944745659828186,-0.41844025,0.07931173592805862,False,False,False,clean
863,21,0.08838146,0.9509578,0,0.0,0.013649821,-0.7711255550384521,0.051407423,0.5078222751617432,False,False,False,clean
864,28,0.11183137,0.976105,1,0.0089549795,0.007537663,-0.1535010039806366,0.78550094,-0.8002603054046631,False,False,False,clean
865,26,0.6218506,0.9253439,1,0.004267368,0.013807535,50.5223274230957,-0.69631004,0.4105859398841858,True,False,False,action_noise
866,20,0.109694876,0.94784254,1,0.0017424242,0.015472889,0.23256543278694153,-0.039532125,0.8347414135932922,False,False,False,clean
867,23,0.10385741,0.97042227,1,0.0067142774,0.0077627897,-0.3849262297153473,0.61961216,-0.3696940839290619,False,False,False,clean
868,28,0.08025941,0.79264724,7,0.19688913,0.012199402,-2.8637747764587402,-4.569971,0.42349880933761597,False,True,False,misaligned
869,29,0.118725,0.95665103,1,0.0042630257,0.008419991,1.149012565612793,0.21760418,-0.1735450178384781,False,False,False,clean
870,20,0.09317857,0.757548,7,0.21169396,0.0055822134,-1.0143095254898071,-5.594584,-0.9039591550827026,False,True,False,misaligned
871,23,0.09825581,0.9836692,1,0.00930357,0.005562067,-0.7397016882896423,1.0063154,-1.0769399404525757,False,False,False,clean
872,27,0.1131386,0.5801304,8,0.38689965,0.009888649,0.21797312796115875,-10.773733,-0.1627245992422104,False,True,False,misaligned
873,27,0.09648621,0.9416131,1,0.0036900104,0.008630097,-0.8994864821434021,-0.22138165,-0.49571195244789124,False,False,False,clean
874,28,0.11828637,0.96282923,1,0.00047153505,0.0108914375,0.4006246030330658,0.39795732,0.08014338463544846,False,False,False,clean
875,29,0.1035119,0.93964994,0,0.0,0.0053376555,-0.35267913341522217,-0.27868932,-1.2678000926971436,False,False,False,clean
876,24,0.10306139,0.9403254,0,0.0,0.014226317,-0.473010390996933,-0.25897196,1.5562995672225952,False,False,False,clean
877,24,0.09051121,0.9686308,1,0.008428738,0.013254523,-1.3881239891052246,0.5673156,1.2677087783813477,False,False,False,clean
878,29,0.091120735,0.9151844,1,0.0008821475,0.006017804,-1.5758161544799805,-0.9928845,-1.0263415575027466,False,False,False,clean
879,25,0.10846978,0.9779958,1,0.012161362,0.0063500404,-0.09589698910713196,0.840698,-0.7148175239562988,False,False,False,clean
880,20,0.10259347,0.97550446,1,0.0061028446,0.007942677,-0.3035453259944916,0.76797074,-0.48900890350341797,False,False,False,clean
881,27,0.11715687,0.9216879,1,0.012618713,0.008349776,0.4876193404197693,-0.8030346,-0.5698791146278381,False,False,False,clean
882,26,0.11380161,0.97436225,1,0.0067072283,0.021097958,0.07262948900461197,0.73462766,1.7998552322387695,False,False,False,clean
883,28,0.6435771,0.90132946,0,0.0,0.008806229,45.49386215209961,-1.3973354,-0.46724751591682434,True,False,False,action_noise
884,27,0.117342606,0.71885824,7,0.24255557,0.0074015856,0.5000831484794617,-6.724009,-0.8207511305809021,False,True,False,misaligned
885,28,0.102192864,0.9796926,1,0.003244556,0.007781863,-0.9809119701385498,0.8902297,-0.7361550331115723,False,False,False,clean
886,22,0.10069487,0.96608365,1,0.0034131187,0.013677537,-0.802443265914917,0.4929597,1.0078617334365845,False,False,False,clean
887,24,0.11241008,0.9475861,1,0.0048648263,0.007174313,0.20866210758686066,-0.047017477,-0.5379126667976379,False,False,False,clean
888,26,0.6489268,0.87257683,1,0.0064848745,0.01818049,53.21101379394531,-2.236678,1.2438998222351074,True,False,False,action_noise
889,23,0.1129127,0.9759342,1,0.011284601,0.006853819,0.18858732283115387,0.7805159,-0.6618099212646484,False,False,False,clean
890,21,0.08662736,0.7058258,7,0.28283477,0.013155758,-0.9278955459594727,-7.10445,0.3853313624858856,False,True,False,misaligned
891,26,0.114581384,0.9783826,1,0.006885666,0.006992817,0.15006133913993835,0.8519887,-0.8880326151847839,False,False,False,clean
892,21,0.11204261,0.9354067,0,0.0,0.03628224,1.3435472249984741,-0.4025578,6.118981838226318,False,False,True,label_swap
893,23,0.12448554,0.97197163,1,0.008222112,0.013141513,0.9215491414070129,0.66484094,1.3588652610778809,False,False,False,clean
894,22,0.10100357,0.96700794,1,0.002520827,0.0068281293,-0.7840033769607544,0.51994145,-1.0532032251358032,False,False,False,clean
895,25,0.100043684,0.693368,7,0.2968279,0.007956386,-1.0006887912750244,-7.4681163,-0.3163536787033081,False,True,False,misaligned
896,23,0.13696858,0.9579791,1,0.01571267,0.008687675,1.7121585607528687,0.25637245,-0.07246387004852295,False,False,False,clean
897,26,0.113214284,0.97275877,1,0.0070048133,0.005030811,0.01430719904601574,0.687819,-1.2619141340255737,False,False,False,clean
898,20,0.61859965,0.90495616,1,0.003833691,0.007824421,38.651607513427734,-1.2914652,-0.5097972750663757,True,False,False,action_noise
899,28,0.10712675,0.73651373,7,0.25433078,0.013286352,-0.5573657751083374,-6.2086124,0.7088355422019958,False,True,False,misaligned
900,22,0.113070145,0.9508116,1,0.0029990403,0.006415248,-0.06321968883275986,0.047141016,-1.1774439811706543,False,False,False,clean
901,25,0.110680886,0.967672,1,0.010146365,0.0061177015,0.14153136312961578,0.5393264,-0.7724506258964539,False,False,False,clean
902,26,0.10580357,0.97947305,1,0.0079498375,0.005597949,-0.72158282995224,0.8838214,-1.1538398265838623,False,False,False,clean
903,22,0.10635741,0.9821721,1,0.005453081,0.0085788965,-0.46419763565063477,0.9626108,-0.5263774394989014,False,False,False,clean
904,28,0.115213014,0.98072714,1,0.0085490635,0.011021018,0.13679426908493042,0.9204304,0.1141597256064415,False,False,False,clean
905,24,0.09817138,0.97731805,1,0.009194481,0.01069504,-0.8295720815658569,0.8209128,0.5076269507408142,False,False,False,clean
906,26,0.12089016,0.9787869,1,0.007959791,0.008191049,0.7765284180641174,0.86379087,-0.6596964597702026,False,False,False,clean
907,27,0.097726114,0.93353075,0,0.0,0.006316066,-0.8162826895713806,-0.4573199,-1.1079577207565308,False,False,False,clean
908,24,0.13268955,0.96405834,1,0.014107072,0.008039236,1.6873670816421509,0.43383723,-0.2810591161251068,False,False,False,clean
909,28,0.09787057,0.98219997,1,0.0073512965,0.008115649,-1.3519561290740967,0.96342504,-0.6485323905944824,False,False,False,clean
910,29,0.102055274,0.96182716,1,0.0033132124,0.008439064,-0.49646326899528503,0.36870494,-0.16677376627922058,False,False,False,clean
911,25,0.11998827,0.9621569,1,0.007096377,0.0084017515,1.140956163406372,0.37833044,-0.20587791502475739,False,False,False,clean
912,25,0.10921584,0.9629044,1,0.012226847,0.007291794,-0.015784820541739464,0.40015143,-0.48120978474617004,False,False,False,clean
913,22,0.1097666,0.76329356,7,0.19609073,0.009786665,-0.260553240776062,-5.42686,-0.16294598579406738,False,True,False,misaligned
914,27,0.5951296,0.9045624,1,0.0007683539,0.01528275,32.562007904052734,-1.3029594,1.264445185661316,True,False,False,action_noise
915,21,0.09113504,0.97932845,1,3.749802e-05,0.008921862,-0.5250294804573059,0.8796002,-0.6643605828285217,False,False,False,clean
916,26,0.11247971,0.9802195,1,0.009225271,0.012272358,-0.058636728674173355,0.90561104,0.1180412620306015,False,False,False,clean
917,27,0.11622143,0.9694308,1,0.01109027,0.008974493,0.4248463809490204,0.59066945,-0.4045918583869934,False,False,False,clean
918,26,0.098171294,0.9780005,0,0.0,0.048414946,-1.479474425315857,0.84083545,7.005403518676758,False,False,True,label_swap
919,22,0.5772234,0.85548675,1,0.009729708,0.014221907,27.6624755859375,-2.7355692,1.1716686487197876,True,False,False,action_noise
920,29,0.112122886,0.9379122,1,0.0022739966,0.006438017,0.4973149299621582,-0.3294164,-0.877162516117096,False,False,False,clean
921,27,0.09668625,0.93629056,1,0.004486776,0.0064350963,-0.886062741279602,-0.37675577,-1.0764646530151367,False,False,False,clean
922,24,0.10491694,0.97873414,1,0.0083675,0.023877382,-0.33771082758903503,0.862251,4.422346591949463,False,False,True,label_swap
923,20,0.13065109,0.96049523,1,0.0040527876,0.0065957904,1.8146247863769531,0.32982355,-0.7257805466651917,False,False,False,clean
924,21,0.08304919,0.7374126,7,0.241274,0.009323299,-1.2476874589920044,-6.182374,-0.56483393907547,False,True,False,misaligned
925,22,0.10036966,0.9612867,1,0.004886574,0.01657325,-0.8218693137168884,0.35292864,1.8792147636413574,False,False,False,clean
926,20,0.112225495,0.7275982,7,0.25098023,0.009465516,0.42361095547676086,-6.468874,-0.22130613029003143,False,True,False,misaligned
927,27,0.121347815,0.9547661,1,0.008610993,0.016454935,0.7688528895378113,0.16257934,1.574581503868103,False,False,False,clean
928,25,0.10572569,0.98053944,1,0.00804085,0.007328391,-0.39055630564689636,0.9149512,-0.472131609916687,False,False,False,clean
929,29,0.09317359,0.67793435,8,0.2657861,0.0064946413,-1.3731776475906372,-7.918654,-0.8570603132247925,False,True,False,misaligned
930,25,0.09884099,0.97514266,1,0.012318823,0.042666852,-1.1298339366912842,0.7574091,8.293791770935059,False,False,True,label_swap
931,22,0.113816075,0.9728168,1,0.0017099407,0.0046539307,-0.018662381917238235,0.6895137,-1.7074443101882935,False,False,False,clean
932,23,0.10286557,0.9614584,1,0.0018771795,0.012098014,-0.44774430990219116,0.35793975,1.023516297340393,False,False,False,clean
933,26,0.10517977,0.971278,1,0.006078391,0.008676231,-0.7835266590118408,0.6445929,-0.5672397613525391,False,False,False,clean
934,24,0.1000279,0.92537165,1,0.01513546,0.008515716,-0.6942018866539001,-0.6954992,-0.13956046104431152,False,False,False,clean
935,22,0.10384317,0.7936694,7,0.17231753,0.010262251,-0.6143832206726074,-4.5401325,-0.019836902618408203,False,True,False,misaligned
936,22,0.10306805,0.93512565,1,0.0013795402,0.011910558,-0.660683810710907,-0.41076177,0.47615739703178406,False,False,False,clean
937,25,0.08466072,0.7929869,7,0.18773624,0.0131364465,-2.65250825881958,-4.5600553,0.9685924649238586,False,True,False,misaligned
938,27,0.10988463,0.92967653,1,0.007771138,0.0137883425,-0.0003849781642202288,-0.5698316,0.8690552115440369,False,False,False,clean
939,27,0.11060042,0.93614256,0,0.0,0.00980258,0.047648295760154724,-0.38107613,-0.1854967474937439,False,False,False,clean
940,21,0.09134118,0.9614036,1,0.0034935072,0.010225892,-0.506605863571167,0.3563407,-0.3410578966140747,False,False,False,clean
941,25,0.11397959,0.9352844,1,0.0036640945,0.016301036,0.49574577808380127,-0.40612823,1.7535884380340576,False,False,False,clean
942,21,0.09244849,0.7569858,7,0.20378973,0.030659199,-0.4076424241065979,-5.6109953,4.724884510040283,False,True,True,misaligned
943,23,0.10679526,0.9795048,1,0.006945632,0.012489855,-0.19885873794555664,0.8847488,1.149442195892334,False,False,False,clean
944,28,0.09959415,0.9672174,1,0.011966903,0.033219337,-1.2039965391159058,0.5260557,5.941469192504883,False,False,True,label_swap
945,27,0.107407235,0.9637775,1,0.009253555,0.03532648,-0.16663053631782532,0.4256385,6.567609786987305,False,False,True,label_swap
946,25,0.111367345,0.9758298,1,0.004594521,0.0074355006,0.21524319052696228,0.7774675,-0.4455624222755432,False,False,False,clean
947,25,0.55753213,0.89755243,2,0.019548915,0.017971456,48.12431335449219,-1.5075939,2.1679465770721436,True,False,False,action_noise
948,29,0.090864606,0.65956426,9,0.25521368,0.008130252,-1.6010987758636475,-8.454911,-0.2764045298099518,False,True,False,misaligned
949,29,0.6252331,0.8787969,2,0.015986312,0.009122491,51.14664077758789,-2.0551033,0.07584857940673828,True,False,False,action_noise
950,23,0.6504016,0.85639197,1,0.008810511,0.014853716,34.23026657104492,-2.7091444,1.9091156721115112,True,False,False,action_noise
951,23,0.12752196,0.9596156,1,0.010100336,0.006369412,1.113860011100769,0.30414507,-0.81748366355896,False,False,False,clean
952,26,0.107825466,0.754545,7,0.21153277,0.0098285675,-0.5208070278167725,-5.682247,-0.34764954447746277,False,True,False,misaligned
953,26,0.10297832,0.9554882,0,0.0,0.042761087,-1.002132773399353,0.18365909,5.927999496459961,False,False,True,label_swap
954,23,0.11228012,0.97661656,1,0.010402794,0.0057718754,0.14852328598499298,0.80043507,-1.0095138549804688,False,False,False,clean
955,21,0.11589527,0.96060747,1,0.005337421,0.015299261,1.6878715753555298,0.33309993,0.9167607426643372,False,False,False,clean
956,26,0.12594858,0.9740812,1,0.010464182,0.016640246,1.2788333892822266,0.7264237,0.9503897428512573,False,False,False,clean
957,25,0.0956,0.96395,1,0.00015511444,0.008844614,-1.4778504371643066,0.430674,-0.09602313488721848,False,False,False,clean
958,27,0.10885417,0.90119785,0,0.0,0.010719359,-0.0695340558886528,-1.4011773,0.057064395397901535,False,False,False,clean
959,22,0.11986146,0.97221243,1,0.008329325,0.0055608153,0.3424522280693054,0.6718704,-1.4345524311065674,False,False,False,clean
960,27,0.66678464,0.8517296,0,0.0,0.014811099,37.37042236328125,-2.8452482,1.1396557092666626,True,False,False,action_noise
961,27,0.106107384,0.76368195,7,0.20923394,0.010804892,-0.2538571059703827,-5.415522,0.07969460636377335,False,True,False,misaligned
962,28,0.10828076,0.9664038,1,0.003698489,0.012221038,-0.45830029249191284,0.5023051,0.4291786253452301,False,False,False,clean
963,21,0.58461946,0.83841753,0,0.0,0.00920248,43.57925033569336,-3.2338514,-0.5947880148887634,True,False,False,action_noise
964,22,0.14024383,0.94718933,1,0.0067055123,0.011737585,1.5599709749221802,-0.058600463,0.42410796880722046,False,False,False,clean
965,28,0.09644841,0.97783333,1,0.0054519996,0.0072978735,-1.4740411043167114,0.83595484,-0.8632077574729919,False,False,False,clean
966,29,0.112042345,0.55843294,8,0.40680397,0.008828044,0.48936471343040466,-11.407122,-0.028682589530944824,False,True,False,misaligned
967,28,0.098017246,0.9715735,1,0.00692731,0.012720346,-1.3393652439117432,0.6532179,0.5602526664733887,False,False,False,clean
968,23,0.092030734,0.7502195,7,0.2340864,0.011361957,-1.133965015411377,-5.808515,0.7869695425033569,False,True,False,misaligned
969,26,0.09646455,0.9766215,1,0.007590549,0.014205933,-1.6489553451538086,0.8005795,0.4865049123764038,False,False,False,clean
970,27,0.10830623,0.9779046,1,0.007000958,0.044163823,-0.10630346834659576,0.8380358,8.905791282653809,False,False,True,label_swap
971,21,0.1116827,0.94996953,1,0.0037803838,0.017755508,1.311380386352539,0.022558715,1.5257277488708496,False,False,False,clean
972,29,0.093428575,0.9651775,2,0.01491665,0.008073688,-1.348008394241333,0.46650693,-0.2964855134487152,False,False,False,clean
973,23,0.11709302,0.9766723,1,0.011730793,0.0068470836,0.45334646105766296,0.802062,-0.663974404335022,False,False,False,clean
974,25,0.10176079,0.78427655,6,0.18277214,0.011597514,-0.816306471824646,-4.8143272,0.5868507623672485,False,True,False,misaligned
975,29,0.11119338,0.93724597,1,0.0031499937,0.017298043,0.4055631160736084,-0.3488658,2.978238821029663,False,False,False,clean
976,26,0.13521491,0.96269184,1,0.0048588514,0.01349771,2.1989879608154297,0.39394668,0.35154545307159424,False,False,False,clean
977,26,0.10622211,0.90957516,1,0.0044404753,0.048386097,-0.6800218224525452,-1.1566279,6.999906063079834,False,False,True,label_swap
978,24,0.09943946,0.71459633,7,0.25898397,0.014620185,-0.7371087670326233,-6.8484225,1.6732650995254517,False,True,False,misaligned
979,22,0.10913571,0.98250663,1,0.005645174,0.08118796,-0.29823896288871765,0.9723772,21.32251739501953,False,False,True,label_swap
980,23,0.10175731,0.73021305,7,0.25513786,0.007430494,-0.5179355144500732,-6.3925414,-0.4764839708805084,False,True,False,misaligned
981,21,0.08642857,0.96059793,1,0.009081461,0.010225475,-0.9456619024276733,0.33282152,-0.3411613404750824,False,False,False,clean
982,22,0.09424999,0.9556643,1,0.0042595486,0.006153643,-1.1874210834503174,0.18879896,-1.2561638355255127,False,False,False,clean
983,24,0.102527745,0.94151455,1,0.0028809079,0.00855279,-0.5119220614433289,-0.22425781,-0.1285506784915924,False,False,False,clean
984,24,0.104957715,0.94898486,1,0.0077323387,0.0076920986,-0.33473750948905945,-0.0061855945,-0.3841474652290344,False,False,False,clean
985,24,0.11813794,0.958525,1,0.009571296,0.009307325,0.6263166069984436,0.27230883,0.09552133828401566,False,False,False,clean
986,26,0.1251816,0.96386635,1,0.008970388,0.01506418,1.202671766281128,0.4282328,0.6500532627105713,False,False,False,clean
987,26,0.10633351,0.9588647,1,0.01230172,0.008733511,-0.6689595580101013,0.28222492,-0.5563244223594666,False,False,False,clean
988,29,0.10319285,0.97108537,1,0.01191296,0.026009083,-0.38417255878448486,0.6389693,6.070732116699219,False,False,True,label_swap
989,25,0.088949166,0.97681504,1,0.009360925,0.011063814,-2.1920156478881836,0.8062292,0.4544631838798523,False,False,False,clean
990,29,0.11023214,0.96466297,1,0.010581112,0.011640966,0.3106783330440521,0.4514875,0.9699286222457886,False,False,False,clean
991,25,0.12160311,0.96190965,1,0.0058178836,0.007922113,1.3143571615219116,0.37111306,-0.324855238199234,False,False,False,clean
992,21,0.0906753,0.9530549,0,0.0,0.00901711,-0.5661177039146423,0.11262654,-0.6407461166381836,False,False,False,clean
993,25,0.092378415,0.98432034,1,0.007739257,0.011933029,-1.8237836360931396,1.0253228,0.6700772047042847,False,False,False,clean
994,27,0.090467036,0.9610949,1,0.0038332832,0.013477206,-1.3034034967422485,0.3473294,0.7867348790168762,False,False,False,clean
995,21,0.08258872,0.9777952,1,0.005716448,0.00577718,-1.2888416051864624,0.83484125,-1.4440081119537354,False,False,False,clean
996,29,0.097385205,0.946176,1,0.0041511427,0.06694543,-0.9574477076530457,-0.0881817,20.603485107421875,False,False,True,label_swap
997,22,0.10338983,0.95942277,1,0.0015640717,0.010343432,-0.6414629220962524,0.29851627,0.004591543693095446,False,False,False,clean
998,29,0.08876582,0.71391994,7,0.26356998,0.006324053,-1.8082705736160278,-6.8681674,-0.9176207184791565,False,True,False,misaligned
999,27,0.1098961,0.83947563,0,0.0,0.008761346,0.0003849781642202288,-3.2029636,-0.46098601818084717,False,False,False,clean
1000,28,0.11635545,0.9718356,1,0.0057658353,0.012290955,0.23486582934856415,0.6608703,0.44753241539001465,False,False,False,clean
1001,28,0.10797222,0.9792372,1,0.008350583,0.010406733,-0.4847869873046875,0.8769364,-0.04709714651107788,False,False,False,clean
1002,24,0.13182932,0.50965977,7,0.4507937,0.0055804253,1.624642252922058,-12.830901,-1.0112446546554565,False,True,False,misaligned
1003,25,0.58192533,0.82992846,2,0.029417539,0.014070272,50.743648529052734,-3.4816632,1.2002336978912354,True,False,False,action_noise
1004,21,0.09925427,0.97119784,0,0.0,0.00846529,0.20061232149600983,0.6422526,-0.7775564193725586,False,False,False,clean
1005,23,0.1273578,0.9746234,1,0.01262059,0.009994388,1.1034626960754395,0.74225044,0.3474741280078888,False,False,False,clean
1006,29,0.10471618,0.9524154,1,0.0014026233,0.009647608,-0.23380394279956818,0.0939584,0.2622695565223694,False,False,False,clean
1007,26,0.11256428,0.9731462,1,0.0053635277,0.01004225,-0.050238702446222305,0.6991288,-0.30692997574806213,False,False,False,clean
1008,23,0.09315688,0.9800359,1,0.008090975,0.0061095953,-1.0626407861709595,0.900252,-0.9009808897972107,False,False,False,clean
1009,27,0.10733804,0.9579019,1,0.0073853247,0.03475797,-0.17127378284931183,0.2541192,6.41719388961792,False,False,True,label_swap
1010,21,0.10217634,0.9753577,1,0.012772606,0.01152873,0.46176666021347046,0.7636869,-0.018050746992230415,False,False,False,clean
1011,22,0.11973214,0.9250526,1,0.001589121,0.034225702,0.3347274661064148,-0.70481324,7.191038608551025,False,False,True,label_swap
1012,27,0.10299459,0.96289665,0,0.0,0.0086814165,-0.4627412259578705,0.39992523,-0.4821338355541229,False,False,False,clean
1013,20,0.09114211,0.9720167,1,0.005833396,0.012911558,-1.1680492162704468,0.66615635,0.38448023796081543,False,False,False,clean
1014,20,0.1022267,0.94559646,2,0.0153485155,0.04262185,-0.3312340974807739,-0.10509943,5.607308864593506,False,False,True,label_swap
1015,22,0.09909104,0.9799261,1,0.0020591896,0.008043289,-0.8982465863227844,0.8970469,-0.6875477433204651,False,False,False,clean
1016,22,0.649219,0.8506942,1,0.004496687,0.0060060024,31.963050842285156,-2.8754733,-1.3005905151367188,True,False,False,action_noise
1017,26,0.11337166,0.9766953,2,0.0129409935,0.0110526085,0.02993502840399742,0.8027336,-0.11439523845911026,False,False,False,clean
1018,21,0.10643057,0.65558964,7,0.29378015,0.015599608,0.8419807553291321,-8.570937,0.9912247061729431,False,True,False,misaligned
1019,26,0.1059949,0.9688232,1,0.0049117883,0.0065281987,-0.7025834918022156,0.57293224,-0.9765706658363342,False,False,False,clean
1020,26,0.11385093,0.9527893,1,0.013590854,0.026250958,0.07752655446529388,0.10487323,2.78181529045105,False,False,False,label_swap
1021,22,0.5767885,0.8165914,1,0.010118264,0.00393641,27.636493682861328,-3.8709972,-1.9233545064926147,True,False,False,action_noise
1022,23,0.1205847,0.9659994,1,0.013160215,0.007545233,0.6744906902313232,0.49050114,-0.4396103322505951,False,False,False,clean
1023,25,0.12202053,0.9682444,1,0.013641096,0.015227437,1.3591794967651367,0.55603534,1.4872756004333496,False,False,False,clean
1024,24,0.12050574,0.9645471,2,0.016706944,0.004943013,0.7989681363105774,0.448105,-1.2005349397659302,False,False,False,clean
1025,23,0.09304171,0.9867445,1,0.006928168,0.009473026,-1.0699350833892822,1.0960891,0.17992417514324188,False,False,False,clean
1026,27,0.08999632,0.9502128,1,0.0059132893,0.009053469,-1.3349907398223877,0.029659534,-0.38369637727737427,False,False,False,clean
1027,21,0.095309444,0.94908726,0,0.0,0.008137941,-0.1519496589899063,-0.0031963256,-0.8587146401405334,False,False,False,clean
1028,26,0.5892189,0.9300058,1,0.012064734,0.007607937,47.2819709777832,-0.56022,-0.770814836025238,True,False,False,action_noise
1029,21,0.5566603,0.85360634,0,0.0,0.016031444,41.08045196533203,-2.7904618,1.09828782081604,True,False,False,action_noise
1030,29,0.10103704,0.76054007,7,0.19202973,0.008270264,-0.5969735383987427,-5.5072393,-0.2266993224620819,False,True,False,misaligned
1031,29,0.105073206,0.8997486,1,0.00037660325,0.012006104,-0.1985619217157364,-1.4434829,1.0995557308197021,False,False,False,clean
1032,21,0.09612488,0.9572583,1,0.0038068364,0.014419019,-0.0790715143084526,0.23533098,0.6985262632369995,False,False,False,clean
1033,25,0.1186933,0.9727499,1,0.012647924,0.01756388,1.001902461051941,0.6875597,2.0668444633483887,False,False,False,clean
1034,23,0.10993507,0.9790354,1,0.010482857,0.010885179,0.0,0.8710448,0.6337476372718811,False,False,False,clean
1035,24,0.10056855,0.9662385,1,0.010364364,0.012077212,-0.6547795534133911,0.49748015,0.9180863499641418,False,False,False,clean
1036,22,0.12678902,0.9475956,1,0.0044522784,0.0125466585,0.7562623620033264,-0.046740822,0.6675673723220825,False,False,False,clean
1037,28,0.6831373,0.845645,1,0.004508392,0.0106709,48.8898811340332,-3.022868,0.02224988117814064,True,False,False,action_noise
1038,21,0.09823809,0.9502147,1,0.011114206,0.009290338,0.10979265719652176,0.029715214,-0.5730059146881104,False,False,False,clean
1039,25,0.11346505,0.98247695,1,0.002544507,0.011203527,0.4404941201210022,0.9715107,0.48911991715431213,False,False,False,clean
1040,26,0.11400175,0.9724277,1,0.0070203748,0.016542077,0.09250331670045853,0.6781552,0.9316825866699219,False,False,False,clean
1041,20,0.11806421,0.98139393,1,0.008494513,0.010193706,0.8643963932991028,0.93989545,-0.09329622983932495,False,False,False,clean
1042,21,0.09789434,0.9770946,1,0.006487139,0.013228416,0.07907085120677948,0.81438965,0.40334516763687134,False,False,False,clean
1043,20,0.085284896,0.7480896,7,0.24018662,0.010266542,-1.6102312803268433,-5.8706913,-0.08049210160970688,False,True,False,misaligned
1044,28,0.10822948,0.97169983,1,0.0072072446,0.042981744,-0.46270257234573364,0.65690666,8.50421142578125,False,False,True,label_swap
1045,20,0.10664109,0.97686607,1,0.010249476,0.01977241,0.002024332992732525,0.8077186,1.5905624628067017,False,False,False,clean
1046,20,0.11580783,0.9715429,1,0.010527278,0.006063342,0.6940543055534363,0.65232533,-0.8193806409835815,False,False,False,clean
1047,21,0.1076334,0.9702928,1,0.0062447423,0.050522387,0.9494814276695251,0.6158329,9.649479866027832,False,False,True,label_swap
1048,29,0.10987468,0.9126002,2,0.015041956,0.01158309,0.27539363503456116,-1.0683209,0.9493821263313293,False,False,False,clean
1049,27,0.12848215,0.9775685,1,0.008042691,0.03410703,1.2476027011871338,0.8282241,6.244967460632324,False,False,True,label_swap
1050,29,0.099433795,0.98201084,1,0.00553346,0.036277354,-0.7552306056022644,0.95790416,9.716055870056152,False,False,True,label_swap
1051,26,0.62225926,0.8962698,1,0.008122925,0.010024667,50.562904357910156,-1.5450362,-0.3102806806564331,True,False,False,action_noise
1052,27,0.13462098,0.9697342,1,0.009970793,0.006373167,1.659549355506897,0.5995259,-1.092849850654602,False,False,False,clean
1053,25,0.116169855,0.96291584,1,0.010233621,0.009618819,0.7309356331825256,0.4004855,0.09602313488721848,False,False,False,clean
1054,26,0.112024784,0.97827464,1,0.00868813,0.0109449625,-0.10381116718053818,0.84883755,-0.13490834832191467,False,False,False,clean
1055,22,0.096490525,0.79850954,7,0.1582359,0.018236995,-1.053585410118103,-4.39884,2.379854440689087,False,True,False,misaligned
1056,26,0.13230501,0.9792605,1,0.009698286,0.007687986,1.9100325107574463,0.8776167,-0.755560576915741,False,False,False,clean
1057,22,0.12275396,0.96090674,1,0.006125691,0.013593078,0.5152326822280884,0.3418363,0.9824467897415161,False,False,False,clean
1058,22,0.10341186,0.9766835,1,0.0048963,0.011884868,-0.6401469111442566,0.8023891,0.4684271216392517,False,False,False,clean
1059,27,0.63100517,0.8569594,1,0.0042708786,0.008572936,34.96944046020508,-2.6925797,-0.510835587978363,True,False,False,action_noise
1060,28,0.13547046,0.96551275,1,0.007687157,0.009182215,1.875781774520874,0.47629425,-0.36854690313339233,False,False,False,clean
1061,22,0.099797025,0.97395855,1,0.0043222066,0.009967029,-0.8560751676559448,0.7228428,-0.10867250710725784,False,False,False,clean
1062,25,0.10360714,0.9646615,1,0.004271668,0.0054187775,-0.6180457472801208,0.451444,-0.945823073387146,False,False,False,clean
1063,27,0.119124025,0.9467936,0,0.0,0.011090398,0.6196253299713135,-0.070152126,0.15523377060890198,False,False,False,clean
1064,29,0.105525486,0.94492275,0,0.0,0.0072754025,-0.15391716361045837,-0.12476631,-0.5798834562301636,False,False,False,clean
1065,28,0.103544176,0.9702316,1,0.0040693656,0.011072397,-0.8649095296859741,0.614046,0.12764735519886017,False,False,False,clean
1066,21,0.08432927,0.98126894,1,0.0034842428,0.014839947,-1.1332828998565674,0.93624675,0.802885115146637,False,False,False,clean
1067,23,0.12904432,0.96578264,1,0.0032484129,0.007540107,1.2102783918380737,0.48417285,-0.44125768542289734,False,False,False,clean
1068,29,0.09983418,0.9376322,1,0.0010335207,0.009043455,-0.7157082557678223,-0.33759078,0.04779021069407463,False,False,False,clean
1069,22,0.15025684,0.9371759,1,0.011074446,0.0051290393,2.1580874919891357,-0.35091025,-1.5644787549972534,False,False,False,clean
1070,28,0.15062432,0.9539793,1,0.008651308,0.015207052,3.176654577255249,0.13961174,1.2130409479141235,True,False,False,clean
